year,month,day,date,temp_observ,precip,wind,temp_low,temp_medium,temp_high,precip_low,precip_medium,precip_high,wind_low,wind_medium,wind_high,multiplier,total_cust,holiday
2012,11,25,11/25/12,-0.05,0.003529412,2.4,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2402,
2012,11,26,11/26/12,-0.033333333,0,0.9,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5040,
2012,11,27,11/27/12,3.566666667,1.817894737,3.325,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3930,
2012,11,28,11/28/12,1.625,2.018556701,2.975,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5245,
2012,11,29,11/29/12,-2.55,0,1.65,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5279,
2012,11,30,11/30/12,-1.808333333,0.006410256,0.8,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5617,
2012,12,1,12/1/12,0.55,0,1.2,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5136,
2012,12,2,12/2/12,2.433333333,0.026506024,1.575,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4600,
2012,12,3,12/3/12,7.875,0.258139535,0.966666667,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,6183,
2012,12,4,12/4/12,10.33333333,0,2.35,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,6562,
2012,12,5,12/5/12,10.56666667,0.069047619,5.375,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,5665,
2012,12,6,12/6/12,-1.391666667,0.036144578,2.225,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5345,
2012,12,7,12/7/12,4.266666667,0.586206897,1.925,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,4962,
2012,12,8,12/8/12,8.416666667,3.968181818,1.425,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,5526,
2012,12,9,12/9/12,9.183333333,3.415662651,2.55,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3198,
2012,12,10,12/10/12,11.3,2.380722892,2.675,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5127,
2012,12,11,12/11/12,5.75,1.882954545,4.05,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5456,
2012,12,12,12/12/12,1.918181818,0.02195122,2.375,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5279,
2012,12,13,12/13/12,0.008333333,0,2.1,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5482,
2012,12,14,12/14/12,-2.225,0.050588235,1.375,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5561,
2012,12,15,12/15/12,0.75,0.003703704,1.625,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4981,
2012,12,16,12/16/12,6.118181818,0.948192771,1.825,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,3743,
2012,12,17,12/17/12,8.508333333,1.637209302,2.1,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,4550,
2012,12,18,12/18/12,7.491666667,1.497647059,4.175,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5513,
2012,12,19,12/19/12,1.258333333,0.015789474,3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5234,
2012,12,20,12/20/12,1.625,1.667901235,2.966666667,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4097,
2012,12,21,12/21/12,4.366666667,26.97395833,6.975,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,3584,
2012,12,22,12/22/12,2.4,0.044736842,7.9,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,1733,
2012,12,23,12/23/12,-2.441666667,0,1.875,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,1767,
2012,12,24,12/24/12,-2.408333333,0.982857143,1.625,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,909,
2012,12,25,12/25/12,0.918181818,4.529113924,2.6,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,1004,1
2012,12,26,12/26/12,0.183333333,5.373972603,5.733333333,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,435,
2012,12,27,12/27/12,1.95,33.08823529,7.333333333,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,2096,
2012,12,28,12/28/12,0.225,0.004166667,2.425,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3068,
2012,12,29,12/29/12,2.033333333,0.833333333,3.2,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,1328,
2012,12,30,12/30/12,1.066666667,3.319047619,6.675,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,1780,
2012,12,31,12/31/12,-1.941666667,0.01038961,2.075,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2711,
2013,1,1,1/1/13,2.527272727,0.025301205,2.275,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,1964,1
2013,1,2,1/2/13,-0.5,0,3.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3673,
2013,1,3,1/3/13,-3.616666667,0,1.85,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3844,
2013,1,4,1/4/13,-2.083333333,0,3.775,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4078,
2013,1,5,1/5/13,-0.458333333,0.003529412,2.7,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3516,
2013,1,6,1/6/13,0.008333333,0.157303371,2.2,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3751,
2013,1,7,1/7/13,3.466666667,0,2.8,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4741,
2013,1,8,1/8/13,-0.45,0,1.775,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5274,
2013,1,9,1/9/13,0.7,0.029761905,1.275,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5110,
2013,1,10,1/10/13,3.7,0.121111111,2.325,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5382,
2013,1,11,1/11/13,2.033333333,0.283529412,0.875,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,4094,
2013,1,12,1/12/13,5.275,1.550537634,1.1,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,5573,
2013,1,13,1/13/13,6.85,0.124705882,1.725,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4114,
2013,1,14,1/14/13,12.84545455,0.942857143,3.375,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5023,
2013,1,15,1/15/13,3.333333333,9.854736842,2.8,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2897,
2013,1,16,1/16/13,1.683333333,20.85591398,1.875,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,3477,
2013,1,17,1/17/13,4.554545455,3.046067416,2.4,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,4769,
2013,1,18,1/18/13,-0.033333333,0.368888889,4.075,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,4472,
2013,1,19,1/19/13,1.025,0,4.75,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4918,
2013,1,20,1/20/13,3.375,0,4.875,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5699,1
2013,1,21,1/21/13,-1.291666667,0,3.925,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4526,1
2013,1,22,1/22/13,-8.325,0,6.35,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,2931,
2013,1,23,1/23/13,-10.275,0,3.225,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3184,
2013,1,24,1/24/13,-8.283333333,1.494736842,4.475,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2425,
2013,1,25,1/25/13,-8.775,0.838095238,2,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,2354,
2013,1,26,1/26/13,-4.8,1.135164835,2.05,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,2739,
2013,1,27,1/27/13,-4.258333333,0,1.675,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2989,
2013,1,28,1/28/13,0.325,2.050574713,2.8,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2712,
2013,1,29,1/29/13,6.108333333,1.955681818,2.275,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,5791,
2013,1,30,1/30/13,15.19166667,5.567058824,5.1,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,4642,
2013,1,31,1/31/13,5.241666667,41.11515152,7.675,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,4325,
2013,2,1,2/1/13,-3.891666667,0.685714286,5.725,-0.05,0,0,0,-0.05,0,0,0,-0.1,-0.2,3161,
2013,2,2,2/2/13,-7.6,0.120253165,2.575,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2450,
2013,2,3,2/3/13,-4.158333333,0.666666667,1.775,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,2555,
2013,2,4,2/4/13,-3.841666667,0.048863636,3.475,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3919,
2013,2,5,2/5/13,-0.383333333,0.072619048,1.5,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4578,
2013,2,6,2/6/13,-0.25,0,3.2,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4871,
2013,2,7,2/7/13,-1.7,0,2.475,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4438,
2013,2,8,2/8/13,0.8,5.222916667,4.95,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3351,
2013,2,9,2/9/13,-1.116666667,1.283529412,7,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,3428,
2013,2,10,2/10/13,-4.536363636,0.036904762,2.45,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3576,
2013,2,11,2/11/13,4.6,8.095652174,3.475,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4222,
2013,2,12,2/12/13,4.8,0.21,3.525,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5623,
2013,2,13,2/13/13,1.018181818,1.01875,2.525,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3533,
2013,2,14,2/14/13,0.963636364,5.910752688,2.375,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,5117,
2013,2,15,2/15/13,1.118181818,0.441025641,3.1,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,5315,
2013,2,16,2/16/13,0.709090909,3.385393258,3.625,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3205,
2013,2,17,2/17/13,-3.427272727,0.224137931,7.125,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,2487,
2013,2,18,2/18/13,-4.227272727,0,3.475,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3320,1
2013,2,19,2/19/13,3.227272727,0.323809524,4.725,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,3932,
2013,2,20,2/20/13,-1.918181818,2.501123596,6.625,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,4352,
2013,2,21,2/21/13,-3.718181818,0.010126582,4.85,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4109,
2013,2,22,2/22/13,-1.418181818,0.121917808,2.5,-0.05,0,0,0.05,0,0,0,0,0,0,3526,
2013,2,23,2/23/13,1.218181818,2.198823529,2.266666667,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,2547,
2013,2,24,2/24/13,3.481818182,1.3075,5.075,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,4325,
2013,2,25,2/25/13,-0.245454545,0.02625,2.2,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4948,
2013,2,26,2/26/13,0.218181818,1.793975904,4.275,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2742,
2013,2,27,2/27/13,4.636363636,16.16021505,3.575,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5388,
2013,2,28,2/28/13,3.872727273,0.673626374,3.875,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,5084,
2013,3,1,3/1/13,3.71,0.031395349,4.725,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4886,
2013,3,2,3/2/13,-0.3,0.018823529,4.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3707,
2013,3,3,3/3/13,-0.84,0,5.325,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,3048,
2013,3,4,3/4/13,-1.618181818,0,5.85,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,4412,
2013,3,5,3/5/13,0.154545455,0.008988764,2.95,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5181,
2013,3,6,3/6/13,0.89,11.90454545,7.725,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,1125,
2013,3,7,3/7/13,2.781818182,15.69431818,5.775,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,5006,
2013,3,8,3/8/13,3.027272727,0.008888889,6.975,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,4835,
2013,3,9,3/9/13,4.345454545,0,2.45,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,6768,
2013,3,10,3/10/13,2.027272727,0,2.575,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6764,
2013,3,11,3/11/13,7.272727273,0.003529412,4.325,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6039,
2013,3,12,3/12/13,11.04545455,5.596590909,5.75,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,4245,
2013,3,13,3/13/13,0.245454545,16.97011494,4.275,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5693,
2013,3,14,3/14/13,0.554545455,0.055555556,6.425,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,4826,
2013,3,15,3/15/13,0.818181818,0,3.2,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6330,
2013,3,16,3/16/13,4.95,0.042352941,3.15,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6168,
2013,3,17,3/17/13,1.33,0.207692308,2.925,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3942,
2013,3,18,3/18/13,0.518181818,1.681111111,3.375,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2747,
2013,3,19,3/19/13,3.136363636,8.779166667,4.225,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5942,
2013,3,20,3/20/13,2.527272727,0.022988506,4.65,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5806,
2013,3,21,3/21/13,-0.445454545,0.027956989,5.85,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,4508,
2013,3,22,3/22/13,-0.5,0,4.625,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5407,
2013,3,23,3/23/13,-0.6,0,3.45,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6479,
2013,3,24,3/24/13,-0.6,0.034567901,2.225,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3857,
2013,3,25,3/25/13,0.054545455,9.461445783,2.95,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,1912,
2013,3,26,3/26/13,1.44,7.545121951,3.975,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5583,
2013,3,27,3/27/13,2.909090909,0.06125,5.5,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,5800,
2013,3,28,3/28/13,3.518181818,0.029268293,4.875,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5583,
2013,3,29,3/29/13,5.05,0,3.075,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,7384,
2013,3,30,3/30/13,3.12,0.003947368,1.825,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,9598,
2013,3,31,3/31/13,6.62,0.207692308,2.225,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3785,
2013,4,1,4/1/13,5.618181818,0.84494382,4.6,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,6368,
2013,4,2,4/2/13,2.1,0.040860215,4.625,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5902,
2013,4,3,4/3/13,0.190909091,0.008695652,4.725,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6226,
2013,4,4,4/4/13,-0.2,0.156989247,2.675,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5829,
2013,4,5,4/5/13,4.781818182,7.988461538,3.95,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,7589,
2013,4,6,4/6/13,4.509090909,0.040860215,3.45,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,9271,
2013,4,7,4/7/13,7.072727273,0,4.875,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,9762,
2013,4,8,4/8/13,12.18181818,0.003157895,3.275,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,8466,
2013,4,9,4/9/13,18.09090909,0,3.525,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,9750,
2013,4,10,4/10/13,20.86363636,0,3.775,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,9553,
2013,4,11,4/11/13,17.00909091,0,3.45,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,9091,
2013,4,12,4/12/13,11.87272727,7.365217391,3.85,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5997,
2013,4,13,4/13/13,9.409090909,12.39677419,2.675,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,11267,
2013,4,14,4/14/13,9.036363636,0.018823529,2.85,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,9604,
2013,4,15,4/15/13,12.18181818,0.462765957,3.275,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,6908,
2013,4,16,4/16/13,13.56363636,0.096842105,3.825,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,8247,1
2013,4,17,4/17/13,16.30909091,0.530927835,2.575,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,8477,
2013,4,18,4/18/13,15.3,0.968181818,4.2,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7686,
2013,4,19,4/19/13,17.12,4.832258065,5.125,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,6118,
2013,4,20,4/20/13,8.04,23.9184466,5.4,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,8793,
2013,4,21,4/21/13,5.17,0.017777778,3.275,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,7330,
2013,4,22,4/22/13,4.96,0,4.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6737,
2013,4,23,4/23/13,8.17,0.003191489,2.6,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,7434,
2013,4,24,4/24/13,10.21818182,0.008602151,4.65,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,8460,
2013,4,25,4/25/13,8.727272727,0.295,4.025,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,8262,
2013,4,26,4/26/13,9.390909091,0.003333333,2.1,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,8996,
2013,4,27,4/27/13,10.06,0,1.975,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,10820,
2013,4,28,4/28/13,10.17,0.037349398,3.225,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,7851,
2013,4,29,4/29/13,11.82727273,4.063917526,3.575,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4289,
2013,4,30,4/30/13,12.40909091,6.785106383,3.45,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5359,
2013,5,1,5/1/13,10.9,1.85625,3.7,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,8607,
2013,5,2,5/2/13,9.190909091,0.009473684,2.35,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,8490,
2013,5,3,5/3/13,10.94545455,0.003225806,3.975,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,8655,
2013,5,4,5/4/13,10.4,0.003225806,3.875,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,9472,
2013,5,5,5/5/13,8.418181818,0,3.75,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,7986,
2013,5,6,5/6/13,10.66363636,0.327368421,4.55,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,6505,
2013,5,7,5/7/13,14.48181818,4.166666667,5.3,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,4419,
2013,5,8,5/8/13,14.04545455,21.90754717,1.825,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,6586,
2013,5,9,5/9/13,13.33636364,4.450961538,1.8,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,7793,
2013,5,10,5/10/13,15.40909091,2.234653465,2.5,0,0.05,0,0,0,-0.1,0,0,0,-0.05,8870,
2013,5,11,5/11/13,17.92727273,13.33148148,2.55,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,6455,
2013,5,12,5/12/13,13.8,9.898039216,5.175,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,8010,
2013,5,13,5/13/13,8.627272727,0.017021277,4.05,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,7381,
2013,5,14,5/14/13,7.172727273,0.003191489,2.5,-0.05,0,0,0.05,0,0,0,0,0,0,8061,
2013,5,15,5/15/13,14.6,0.039795918,3.475,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,8756,
2013,5,16,5/16/13,20.70909091,0.1,3.625,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,8895,
2013,5,17,5/17/13,18.68181818,0.015909091,2.575,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,10047,
2013,5,18,5/18/13,16.70909091,0.141860465,3.25,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,6333,
2013,5,19,5/19/13,16.18181818,1.743617021,2.125,0,0.05,0,0,0,-0.1,0.05,0,0,0,6674,
2013,5,20,5/20/13,19.39090909,0.441758242,2.4,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,8383,
2013,5,21,5/21/13,20.65454545,0.115909091,2.825,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,9042,
2013,5,22,5/22/13,21.35454545,0.371264368,3.4,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,8895,
2013,5,23,5/23/13,20.45454545,4.456862745,3.775,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,8051,
2013,5,24,5/24/13,12.82727273,17.09215686,6.275,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,6627,
2013,5,25,5/25/13,9.254545455,0.513043478,6.2,-0.05,0,0,0,-0.05,0,0,0,-0.1,-0.2,7944,
2013,5,26,5/26/13,12.16363636,0.00375,3.95,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,9888,
2013,5,27,5/27/13,12.71818182,0,1.35,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,8966,1
2013,5,28,5/28/13,16.20909091,2.237894737,2.15,0,0.05,0,0,0,-0.1,0.05,0,0,0,7551,
2013,5,29,5/29/13,21.30909091,6.402020202,3.275,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,9275,
2013,5,30,5/30/13,23.18181818,0.053246753,2.625,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,8740,
2013,5,31,5/31/13,22.73636364,0.162337662,3.5,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,9102,
2013,6,1,6/1/13,23.49090909,0,3.75,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,9457,
2013,6,2,6/2/13,23.09090909,1.73255814,4.075,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7664,
2013,6,3,6/3/13,19.57272727,21.51826923,2.866666667,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7393,
2013,6,4,6/4/13,16.30909091,6.929126214,2.775,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,9926,
2013,6,5,6/5/13,17.01818182,0.005208333,2.35,0,0.05,0,0.05,0,0,0.05,0,0,0.15,9986,
2013,6,6,6/6/13,17.31818182,1.562765957,3.6,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,6854,
2013,6,7,6/7/13,19.25454545,35.91826923,3.475,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,2477,
2013,6,8,6/8/13,19.39090909,23.98,2.25,0,0.05,0,0,0,-0.1,0.05,0,0,0,9758,
2013,6,9,6/9/13,19.75454545,0.33877551,2.1,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,9220,
2013,6,10,6/10/13,20.71818182,22.91495327,3.225,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4368,
2013,6,11,6/11/13,20.75454545,29.71759259,3.95,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,9193,
2013,6,12,6/12/13,22.49090909,0.128,2.475,0,0.05,0,0.05,0,0,0.05,0,0,0.15,9180,
2013,6,13,6/13/13,21.89166667,2.593203883,4.45,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7259,
2013,6,14,6/14/13,17.36666667,10.3440367,4.925,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,9783,
2013,6,15,6/15/13,20.18333333,0.237362637,2.575,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,10446,
2013,6,16,6/16/13,20.225,0.019101124,2.275,0,0.05,0,0.05,0,0,0.05,0,0,0.15,8710,
2013,6,17,6/17/13,22.08333333,0.527083333,2.3,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,8613,
2013,6,18,6/18/13,21.2,2.376086957,1.775,0,0.05,0,0,0,-0.1,0.05,0,0,0,7140,
2013,6,19,6/19/13,18.84166667,12.71698113,2.45,0,0.05,0,0,0,-0.1,0.05,0,0,0,10039,
2013,6,20,6/20/13,19.575,0.025555556,2.9,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,10147,
2013,6,21,6/21/13,18.43333333,0,1.85,0,0.05,0,0.05,0,0,0.05,0,0,0.15,10319,
2013,6,22,6/22/13,20.18333333,0,2.95,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,10799,
2013,6,23,6/23/13,22.13333333,0.759090909,1.725,0,0.05,0,0,0,-0.1,0.05,0,0,0,7175,
2013,6,24,6/24/13,23.33333333,6.939175258,2.075,0,0.05,0,0,0,-0.1,0.05,0,0,0,8042,
2013,6,25,6/25/13,23.09090909,2.027659574,2.575,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,8970,
2013,6,26,6/26/13,23,2.751546392,2.3,0,0.05,0,0,0,-0.1,0.05,0,0,0,8392,
2013,6,27,6/27/13,21.3,4.214141414,3.05,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,8619,
2013,6,28,6/28/13,22.48181818,5.722916667,2.7,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,6247,
2013,6,29,6/29/13,21.85,19.54845361,2.45,0,0.05,0,0,0,-0.1,0.05,0,0,0,10503,
2013,6,30,6/30/13,23.40833333,1.588888889,2.7,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7087,
2013,7,1,7/1/13,22.78333333,7.861,3.525,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7842,
2013,7,2,7/2/13,23.48181818,4.046938776,4.125,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7821,
2013,7,3,7/3/13,22.74166667,7.017021277,3.1,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,7725,
2013,7,4,7/4/13,24.30833333,10.05494505,3.825,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,10742,1
2013,7,5,7/5/13,24.8,0.01627907,3.725,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,10557,
